customer_id,name,segment_id,location_id
DB-13120,David Bremer,2,100
JG-15310,Jason Gross,2,1176
SV-20935,Susan Vittorini,1,491
FH-14365,Fred Hopkins,2,1334
TH-21235,Tiffany House,2,95
EB-13750,Edward Becker,2,514
MG-17650,Matthew Grinstein,3,24
JM-15250,Janet Martin,1,123
CV-2295,Christina VanderZanden,1,191
AA-645,Anna Andreadi,1,2594
DV-13465,Dianna Vittorini,1,1107
DW-13585,Dorothy Wardle,2,182
AH-10690,Anna Häberlin,2,1811
RH-9555,Ritsa Hightower,1,3100
BW-11110,Bart Watters,2,2418
BS-1665,Brian Stugart,1,500
TH-11115,Thea Hudgings,2,474
SG-20080,Sandra Glassco,1,1613
MF-18250,Monica Federle,2,410
DB-3060,Dave Brooks,1,3101
DL-13315,Delfina Latchford,1,1430
AB-10105,Adrian Barton,1,784
JE-15745,Joel Eaton,1,86
ZD-21925,Zuschuss Donatelli,1,719
MH-17455,Mark Hamilton,1,3102
TT-21070,Ted Trevino,1,141
HG-4845,Harry Greene,1,3035
EH-13765,Edward Hooks,2,109
PV-18985,Paul Van Hugh,3,160
AG-10270,Alejandro Grove,1,2389
DR-2880,Dan Reichenbach,2,2117
CA-1965,Carol Adams,2,1793
MC-17605,Matt Connell,2,411
DB-13555,Dorothy Badders,2,70
BP-11185,Ben Peterman,2,3103
AH-10195,Alan Haines,2,930
BD-11605,Brian Dahlen,1,799
TA-21385,Tom Ashbrook,3,2545
MS-17830,Melanie Seite,1,81
JM-15655,Jim Mitchum,2,891
DL-13495,Dionis Lloyd,2,193
AG-270,Alejandro Grove,1,708
SC-20800,Stuart Calhoun,1,1667
EH-14185,Evan Henry,1,108
MG-8205,Mitch Gastineau,2,1370
MP-17965,Michael Paige,2,137
TT-21460,Tonja Turnell,3,1303
VP-21760,Victoria Pisteka,2,224
LS-16975,Lindsay Shagiari,3,1268
DW-13540,Don Weiss,1,106
JJ-15445,Jennifer Jackson,1,2660
DR-12880,Dan Reichenbach,2,241
DB-13360,Dennis Bolton,3,1772
RO-19780,Rose O'Brian,1,1305
GG-14650,Greg Guthrie,2,865
PC-8745,Pamela Coakley,2,1052
NS-18505,Neola Schneider,1,1068
BN-11470,Brad Norvell,2,846
DP-13165,David Philippe,1,31
AC-10660,Anna Chung,1,275
RH-19600,Rob Haberlin,1,275
HM-4980,Henry MacAllister,1,1969
KS-16300,Karen Seio,2,365
PG-18820,Patrick Gardner,1,207
MV-17485,Mark Van Huff,1,81
SV-20785,Stewart Visinsky,1,435
NL-18310,Nancy Lomonaco,3,277
AB-10060,Adam Bellavance,3,373
AC-420,Alyssa Crouse,2,3104
TB-21055,Ted Butterfield,1,1027
KH-16690,Kristen Hastings,2,2645
NM-18520,Neoma Murray,1,1489
CD-11980,Carol Darley,1,214
CS-12175,Charles Sheldon,2,610
MH-17455,Mark Hamilton,1,3105
NW-18400,Natalie Webber,1,1049
CS-11950,Carlos Soltero,1,31
TB-21280,Toby Braunhardt,1,257
EB-13870,Emily Burns,1,4
JC-15775,John Castell,1,2215
SK-19990,Sally Knutson,1,4
CD-11920,Carlos Daly,1,86
SM-20320,Sean Miller,3,276
MK-8160,Mike Kennedy,1,3106
CS-12460,Chuck Sachs,1,416
PO-9195,Phillina Ober,3,92
DR-12940,Daniel Raglin,3,820
TB-21280,Toby Braunhardt,1,3107
AG-10525,Andy Gerbode,2,1138
KN-16705,Kristina Nunn,3,695
CB-2415,Christy Brittain,1,996
SC-20050,Sample Company A,3,330
AR-10510,Andrew Roberts,1,675
CJ-12010,Caroline Jumper,1,825
AY-10555,Andy Yotov,2,2260
CJ-12010,Caroline Jumper,1,820
DW-13585,Dorothy Wardle,2,974
SC-20230,Scot Coram,2,446
LP-17095,Liz Preis,1,1132
RW-9540,Rick Wilson,2,1908
PS-8760,Pamela Stobb,1,2392
AM-10705,Anne McFarland,1,220
LD-17005,Lisa DeCherney,1,513
DK-3375,Dennis Kane,1,2972
JR-6210,Justin Ritter,2,577
EH-14125,Eugene Hildebrand,3,672
GM-14680,Greg Matthias,1,3108
SL-20155,Sara Luxemburg,3,1469
SP-20545,Sibella Parks,2,1352
JF-15295,Jason Fortune-,1,192
NK-18490,Neil Knudson,3,135
CS-12250,Chris Selesnick,2,151
BB-10990,Barry Blumstein,2,2765
JK-15625,Jim Karlsson,1,3
CC-12475,Cindy Chapman,1,1
DW-3585,Dorothy Wardle,2,992
BD-1635,Brian Derr,1,3109
TH-21550,Tracy Hopkins,3,137
KB-16240,Karen Bern,2,1224
CD-12790,Cynthia Delaney,3,618
VT-21700,Valerie Takahito,3,1670
VF-21715,Vicky Freymann,3,3110
AG-300,Aleksandra Gannaway,2,495
PO-19180,Philisse Overcash,3,529
AG-10900,Arthur Gainer,1,2010
LC-17050,Liz Carlisle,1,162
AR-10345,Alex Russell,2,721
RP-19390,Resi Pölking,1,877
CR-12820,Cyra Reiten,3,770
TM-21010,Tamara Manning,1,3111
DB-13060,Dave Brooks,1,3112
SC-20770,Stewart Carmichael,2,2629
CT-11995,Carol Triggs,1,414
AH-210,Alan Hwang,1,227
JC-5340,Jasper Cacioppo,1,1122
TB-21520,Tracy Blumstein,1,323
NW-18400,Natalie Webber,1,1189
TB-21595,Troy Blackwell,1,252
BC-11125,Becky Castell,3,3113
DH-13675,Duane Huffman,3,1721
DB-13615,Doug Bickford,1,2368
JE-16165,Justin Ellison,2,93
QJ-9255,Quincy Jones,2,2057
DW-3540,Don Weiss,1,847
MC-18130,Mike Caudle,2,2919
RC-19825,Roy Collins,1,3114
TB-21055,Ted Butterfield,1,2226
SB-20290,Sean Braxton,2,1258
TT-21460,Tonja Turnell,3,3115
LT-16765,Larry Tron,1,2706
AS-10225,Alan Schoenberger,2,93
NG-18430,Nathan Gelder,1,3116
CD-11920,Carlos Daly,1,329
PC-18745,Pamela Coakley,2,1800
JO-15145,Jack O'Briant,2,2638
JM-15655,Jim Mitchum,2,3117
CL-12700,Craig Leslie,3,592
SM-20905,Susan MacKendrick,1,2203
BO-11350,Bill Overfelt,2,1927
TB-21175,Thomas Boland,2,54
KS-16300,Karen Seio,2,1670
BS-1800,Bryan Spruell,3,3052
AG-10765,Anthony Garverick,3,1125
MG-17695,Maureen Gnade,1,663
LC-16960,Lindsay Castell,3,1030
PO-19180,Philisse Overcash,3,1171
ZD-11925,Zuschuss Donatelli,1,539
JH-16180,Justin Hirsh,1,965
EB-3930,Eric Barreto,1,92
SM-20005,Sally Matthias,1,737
AG-10300,Aleksandra Gannaway,2,634
SV-20785,Stewart Visinsky,1,1010
AG-10330,Alex Grayson,1,358
JC-15775,John Castell,1,71
CC-12670,Craig Carreira,1,1036
GH-4410,Gary Hansen,3,2296
BD-11320,Bill Donatelli,1,1068
ST-20530,Shui Tom,1,822
BD-11635,Brian Derr,1,1759
CR-12625,Corey Roper,3,101
GH-4410,Gary Hansen,3,1040
DL-3315,Delfina Latchford,1,77
SD-20485,Shirley Daniels,3,1981
SF-20065,Sandra Flanagan,1,3118
TA-21385,Tom Ashbrook,3,352
NG-18430,Nathan Gelder,1,2790
TS-11655,Trudy Schmidt,1,5
AH-10195,Alan Haines,2,2360
SP-20545,Sibella Parks,2,2856
SW-20350,Sean Wendt,3,1786
BP-11290,Beth Paige,1,220
KM-16720,Kunst Miller,1,3119
JF-5415,Jennifer Ferguson,1,3120
AB-10105,Adrian Barton,1,2904
LW-17215,Luke Weiss,1,1666
JB-15925,Joni Blumstein,1,132
TH-21235,Tiffany House,2,575
AZ-750,Annie Zypern,1,942
EM-4065,Erin Mull,1,1595
SU-20665,Stephanie Ulpright,3,1152
TB-21190,Thomas Brumley,3,3121
JM-15865,John Murray,1,1638
GB-14575,Giulietta Baptist,1,1523
EB-13840,Ellis Ballard,2,131
MC-17845,Michael Chen,1,1284
AG-300,Aleksandra Gannaway,2,806
MH-17440,Mark Haberlin,2,707
ER-13855,Elpida Rittenbach,2,665
KM-16375,Katherine Murray,3,71
SC-20770,Stewart Carmichael,2,211
MG-17680,Maureen Gastineau,3,86
EG-13900,Emily Grady,1,470
LH-17155,Logan Haushalter,1,888
JL-15505,Jeremy Lonsdale,1,131
KL-6645,Ken Lonsdale,1,3109
AB-600,Ann Blume,2,992
TB-11250,Tim Brockman,1,3122
NH-18610,Nicole Hansen,2,1823
GA-14515,George Ashbrook,1,3123
BP-11230,Benjamin Patterson,1,794
AA-10645,Anna Andreadi,1,1652
RK-9300,Ralph Kennedy,1,724
TC-21475,Tony Chapman,3,3028
AS-10240,Alan Shonely,1,31
TB-21355,Todd Boyes,2,820
GM-14695,Greg Maxwell,2,70
DJ-13510,Don Jones,2,211
MK-17905,Michael Kennedy,2,86
LR-16915,Lena Radford,1,105
KC-6255,Karen Carlisle,2,3124
DL-3315,Delfina Latchford,1,1109
AB-600,Ann Blume,2,1052
AB-10255,Alejandro Ballentine,3,610
VP-21760,Victoria Pisteka,2,421
LO-17170,Lori Olson,2,4
KH-16360,Katherine Hughes,1,3125
CD-11980,Carol Darley,1,3126
LC-16870,Lena Cacioppo,1,375
DO-3435,Denny Ordway,1,504
VT-21700,Valerie Takahito,3,472
DF-13135,David Flashing,1,810
GB-14530,George Bell,2,241
RW-9690,Robert Waldorf,1,569
SN-20560,Skye Norling,3,2696
AM-10705,Anne McFarland,1,3127
DK-13375,Dennis Kane,1,1420
SC-20770,Stewart Carmichael,2,52
SC-20770,Stewart Carmichael,2,3128
AH-10210,Alan Hwang,1,1721
MF-17665,Maureen Fritzler,2,2122
LS-16975,Lindsay Shagiari,3,718
AC-10660,Anna Chung,1,2068
PS-18970,Paul Stevenson,3,22
JS-16030,Joy Smith,1,166
MC-17425,Mark Cousins,2,1205
YC-21895,Yoseph Carroll,2,1614
RM-19750,Roland Murray,1,3065
KT-16480,Kean Thornton,1,323
DL-13495,Dionis Lloyd,2,1628
TS-21505,Tony Sayre,1,343
EH-14125,Eugene Hildebrand,3,226
GH-14425,Gary Hwang,1,598
ED-13885,Emily Ducich,3,1640
VD-21670,Valerie Dominguez,1,1318
PB-19210,Phillip Breyer,2,2058
TB-21280,Toby Braunhardt,1,335
MG-18145,Mike Gockenbach,1,1357
DR-12880,Dan Reichenbach,2,220
EB-3975,Erica Bern,2,3129
ME-17725,Max Engle,1,3130
KL-16555,Kelly Lampkin,2,1640
GT-14755,Guy Thornton,1,1417
TP-11415,Tom Prescott,1,2313
MB-18085,Mick Brown,1,3131
PB-8805,Patrick Bzostek,3,577
AG-675,Anna Gayman,1,1347
BM-11140,Becky Martin,1,1389
CJ-11875,Carl Jackson,2,3132
AC-10420,Alyssa Crouse,2,770
HW-14935,Helen Wasserman,2,1233
CS-11950,Carlos Soltero,1,2507
EH-3765,Edward Hooks,2,2869
SV-20365,Seth Vernon,1,2216
AH-10030,Aaron Hawkins,2,571
KD-16270,Karen Daniels,1,137
MG-17680,Maureen Gastineau,3,1708
VB-21745,Victoria Brennan,2,3133
SC-10050,Sample Company A,3,557
RD-19810,Ross DeVincentis,3,3071
DB-13555,Dorothy Badders,2,86
PA-19060,Pete Armstrong,3,1754
FP-14320,Frank Preis,1,3134
TP-21415,Tom Prescott,1,726
ML-17395,Marina Lichtenstein,2,568
PF-9165,Philip Fox,1,1182
MP-17965,Michael Paige,2,4
MC-18100,Mick Crebagga,1,213
CD-11980,Carol Darley,1,119
RH-19600,Rob Haberlin,1,71
JK-16090,Juliana Krohn,1,1731
SC-10020,Sam Craven,1,2018
GH-4665,Greg Hansen,1,1050
MG-17695,Maureen Gnade,1,2904
LW-17215,Luke Weiss,1,470
JJ-15445,Jennifer Jackson,1,1048
MC-17275,Marc Crier,1,294
KT-16480,Kean Thornton,1,2253
LC-6930,Linda Cazamias,2,3135
DF-3135,David Flashing,1,3136
MG-17890,Michael Granlund,3,1082
LH-16900,Lena Hernandez,1,3137
KH-6360,Katherine Hughes,1,3138
AM-10360,Alice McCarthy,2,1331
BT-11530,Bradley Talbott,3,1288
AS-10240,Alan Shonely,1,489
GK-4620,Grace Kelly,2,2141
DC-12850,Dan Campbell,1,3139
SC-20380,Shahid Collister,1,54
WB-21850,William Brown,1,79
KF-16285,Karen Ferguson,3,2636
SC-20725,Steven Cartwright,1,581
AG-390,Allen Goldenen,1,3140
SF-10065,Sandra Flanagan,1,1427
SB-20185,Sarah Brown,1,2073
TT-11460,Tonja Turnell,3,227
DS-13030,Darrin Sayre,3,31
JR-15670,Jim Radford,1,2331
CS-11860,Cari Schnelling,1,340
TS-21655,Trudy Schmidt,1,213
LH-17155,Logan Haushalter,1,215
DO-3645,Doug O'Connell,1,1649
TS-21085,Thais Sissman,1,257
AC-10615,Ann Chong,2,2562
DR-12880,Dan Reichenbach,2,131
DK-2895,Dana Kaydos,1,1508
LD-16855,Lela Donovan,2,135
AG-10900,Arthur Gainer,1,141
CS-12130,Chad Sievert,1,985
PF-19225,Phillip Flathmann,1,144
GG-14650,Greg Guthrie,2,3141
TB-21250,Tim Brockman,1,34
ME-18010,Michelle Ellison,2,252
CV-2295,Christina VanderZanden,1,569
JA-15970,Joseph Airdo,1,1414
AH-10120,Adrian Hane,3,684
RW-19540,Rick Wilson,2,163
RB-19465,Rick Bensley,3,56
AT-735,Annie Thurman,1,969
CB-12535,Claudia Bergmann,2,257
CM-12160,Charles McCrossin,1,198
MC-18130,Mike Caudle,2,1125
BT-11305,Beth Thompson,3,96
IL-15100,Ivan Liston,1,446
JG-15160,James Galang,1,3
DB-13270,Deborah Brumfield,3,258
AW-10840,Anthony Witt,1,424
HP-14815,Harold Pawlan,3,2483
AH-10210,Alan Hwang,1,618
CS-11845,Cari Sayre,2,618
KM-16720,Kunst Miller,1,813
JC-15775,John Castell,1,1102
SF-20200,Sarah Foster,1,1754
SF-20200,Sarah Foster,1,1900
CJ-11875,Carl Jackson,2,198
RB-19360,Raymond Buch,1,525
CR-12625,Corey Roper,3,264
TS-21085,Thais Sissman,1,205
PB-19210,Phillip Breyer,2,3142
TB-21400,Tom Boeckenhauer,1,119
MK-18160,Mike Kennedy,1,1478
AR-10570,Anemone Ratner,1,147
RB-19645,Robert Barroso,2,86
TB-11280,Toby Braunhardt,1,1932
CS-12400,Christopher Schild,3,1613
DM-2955,Dario Medina,2,2909
JM-5265,Janet Molinari,2,2205
WB-21850,William Brown,1,624
LA-6780,Laura Armstrong,2,2534
BN-11515,Bradley Nguyen,1,1654
BD-11725,Bruce Degenhardt,1,983
MO-17500,Mary O'Rourke,1,857
LS-7230,Lycoris Saunders,1,2517
RD-19585,Rob Dowd,1,3143
NM-18445,Nathan Mautz,3,625
DW-13585,Dorothy Wardle,2,1703
LB-6795,Laurel Beltran,3,1418
EB-3930,Eric Barreto,1,539
RD-9660,Robert Dilbeck,3,708
SW-20275,Scott Williamson,1,2917
CA-12310,Christine Abelman,2,424
AR-10825,Anthony Rawles,2,37
CK-2760,Cyma Kinney,2,1399
SP-20920,Susan Pistek,1,3144
BT-11305,Beth Thompson,3,523
RA-19915,Russell Applegate,1,1284
MC-18100,Mick Crebagga,1,906
BF-1275,Beth Fritzler,2,569
RB-9705,Roger Barcio,3,169
LS-17200,Luke Schmidt,2,391
DD-13570,Dorothy Dickinson,1,1596
BO-11350,Bill Overfelt,2,1262
JW-15220,Jane Waco,2,2046
LP-17080,Liz Pelletier,1,220
AF-10885,Art Foster,1,460
ME-17320,Maria Etezadi,3,322
CP-12085,Cathy Prescott,2,3145
MV-18190,Mike Vittorini,1,1963
TH-21235,Tiffany House,2,2446
TG-21640,Trudy Glocke,1,128
GB-14530,George Bell,2,2213
GM-4695,Greg Maxwell,2,1941
AH-195,Alan Haines,2,2603
KT-16465,Kean Takahito,1,3146
RA-19285,Ralph Arnett,1,362
TG-21310,Toby Gnade,1,3147
PS-18760,Pamela Stobb,1,604
AB-10060,Adam Bellavance,3,712
CP-12085,Cathy Prescott,2,1228
CS-12355,Christine Sundaresam,1,128
BD-11560,Brendan Dodson,3,35
BN-1515,Bradley Nguyen,1,82
JR-16210,Justin Ritter,2,865
GH-14410,Gary Hansen,3,217
JM-15265,Janet Molinari,2,613
TH-21550,Tracy Hopkins,3,423
CD-11920,Carlos Daly,1,1536
NC-18535,Nick Crebassa,2,216
CG-12520,Claire Gute,1,119
JW-5955,Joni Wasserman,1,500
CB-12535,Claudia Bergmann,2,2282
AA-10645,Anna Andreadi,1,974
NK-18490,Neil Knudson,3,3148
RA-19885,Ruben Ausman,2,117
JM-15250,Janet Martin,1,1506
PB-9105,Peter Bühler,1,3149
CR-12730,Craig Reiter,1,391
NC-18535,Nick Crebassa,2,1055
VD-11670,Valerie Dominguez,1,2943
CS-2490,Cindy Schnelling,2,1388
AI-10855,Arianne Irving,1,967
KM-16225,Kalyca Meade,2,3150
TD-20995,Tamara Dahlen,1,407
CS-11860,Cari Schnelling,1,3151
BS-11380,Bill Stewart,2,95
HF-14995,Herbert Flentye,1,330
AH-10120,Adrian Hane,3,213
KB-16315,Karl Braun,1,709
AR-10825,Anthony Rawles,2,1003
ME-17725,Max Engle,1,1087
SC-20230,Scot Coram,2,754
BN-11515,Bradley Nguyen,1,574
RS-19420,Ricardo Sperren,2,135
SS-20410,Shahid Shariari,1,618
MP-17470,Mark Packer,3,71
TC-21535,Tracy Collins,3,236
JR-15700,Jocasta Rupert,1,2028
JK-15640,Jim Kriz,3,899
LB-16795,Laurel Beltran,3,4
JJ-15760,Joel Jenkins,3,2897
CS-12490,Cindy Schnelling,2,2110
PB-19150,Philip Brown,1,53
HG-14845,Harry Greene,1,1107
BN-11515,Bradley Nguyen,1,395
LS-17200,Luke Schmidt,2,614
ME-17320,Maria Etezadi,3,29
DR-12940,Daniel Raglin,3,31
KB-16405,Katrina Bavinger,3,2476
DL-13330,Denise Leinenbach,1,2977
MS-7980,Michael Stewart,2,1867
EH-14185,Evan Henry,1,1223
DJ-13630,Doug Jacobs,1,107
TB-11250,Tim Brockman,1,527
BB-11545,Brenda Bowman,2,370
CM-12715,Craig Molinari,2,513
KN-16390,Katherine Nockton,2,239
DK-12895,Dana Kaydos,1,819
RC-19825,Roy Collins,1,1140
DR-12940,Daniel Raglin,3,1341
LB-16735,Larry Blacks,1,3152
DR-12940,Daniel Raglin,3,313
AG-10765,Anthony Garverick,3,2542
DB-13405,Denny Blanton,1,515
MT-18070,Michelle Tran,3,304
TW-21025,Tamara Willingham,3,1285
CC-2145,Charles Crestani,1,1159
EB-3750,Edward Becker,2,1513
TB-21280,Toby Braunhardt,1,119
MM-17260,Magdelene Morse,1,1233
KC-16255,Karen Carlisle,2,720
CA-12775,Cynthia Arntzen,1,244
TS-11340,Toby Swindell,1,2555
CC-2220,Chris Cortes,1,65
PB-18805,Patrick Bzostek,3,763
RB-19330,Randy Bradley,1,1650
KC-16540,Kelly Collister,1,1153
PO-19195,Phillina Ober,3,1250
TS-11655,Trudy Schmidt,1,65
CP-12085,Cathy Prescott,2,207
NF-18475,Neil Französisch,3,3070
AG-10390,Allen Goldenen,1,2075
MV-17485,Mark Van Huff,1,250
LH-16900,Lena Hernandez,1,666
NB-8580,Nicole Brennan,2,1212
RA-9285,Ralph Arnett,1,2417
MH-17785,Maya Herman,2,211
GM-14440,Gary McGarr,1,123
AB-10600,Ann Blume,2,3152
PA-19060,Pete Armstrong,3,3153
LB-16735,Larry Blacks,1,2469
PW-19030,Pauline Webber,2,1129
SV-20815,Stuart Van,2,1467
JM-15580,Jill Matthias,1,1489
JO-5550,Jesus Ocampo,3,142
EC-14050,Erin Creighton,1,273
MV-18190,Mike Vittorini,1,4
JK-15370,Jay Kimmel,1,88
NH-18610,Nicole Hansen,2,42
SS-20140,Saphhira Shifley,2,1027
FH-14350,Fred Harton,1,1330
WB-21850,William Brown,1,1829
RR-19525,Rick Reed,2,751
LC-17050,Liz Carlisle,1,1428
MG-17695,Maureen Gnade,1,141
SB-20185,Sarah Brown,1,275
MC-17635,Matthew Clasen,2,1597
BO-11350,Bill Overfelt,2,363
KB-16405,Katrina Bavinger,3,1640
GG-14650,Greg Guthrie,2,166
EP-13915,Emily Phan,1,114
AG-495,Andrew Gjertsen,2,996
SG-20605,Speros Goranitis,1,239
KE-16420,Katrina Edelman,2,239
JE-15715,Joe Elijah,1,239
BF-11170,Ben Ferrer,3,375
NF-8385,Natalie Fritzler,1,539
PM-19135,Peter McVee,3,2422
WB-21850,William Brown,1,2478
ML-17755,Max Ludwig,3,590
NZ-18565,Nick Zandusky,3,3154
AG-10495,Andrew Gjertsen,2,827
GT-14755,Guy Thornton,1,203
KC-16255,Karen Carlisle,2,3155
SP-20650,Stephanie Phelps,2,316
RH-9510,Rick Huthwaite,3,377
VB-11745,Victoria Brennan,2,1254
BP-11290,Beth Paige,1,2384
JB-16000,Joy Bell-,1,933
SW-20755,Steven Ward,2,869
CK-2325,Christine Kargatis,3,3045
SN-10710,Steve Nguyen,3,3156
DK-12835,Damala Kotsonis,2,1010
RS-19765,Roland Schwarz,2,160
MJ-17740,Max Jones,1,71
KL-16645,Ken Lonsdale,1,1231
BF-11005,Barry Franz,3,414
KW-16570,Kelly Williams,1,1356
NP-18700,Nora Preis,1,3157
EP-13915,Emily Phan,1,174
AF-885,Art Foster,1,92
DB-3120,David Bremer,2,85
IG-15085,Ivan Gibson,1,589
LA-16780,Laura Armstrong,2,2356
SP-20650,Stephanie Phelps,2,2243
NB-8580,Nicole Brennan,2,504
JK-15625,Jim Karlsson,1,1939
GW-14605,Giulietta Weimer,1,3158
BS-11800,Bryan Spruell,3,835
JE-15610,Jim Epp,2,167
DW-13195,David Wiener,2,71
PO-18865,Patrick O'Donnell,1,3159
SP-20650,Stephanie Phelps,2,261
KM-16225,Kalyca Meade,2,723
KB-16405,Katrina Bavinger,3,3160
TP-21415,Tom Prescott,1,513
VM-21835,Vivian Mathis,1,93
VG-21805,Vivek Grady,2,145
CY-12745,Craig Yedwab,2,672
NG-18430,Nathan Gelder,1,58
MH-18025,Michelle Huthwaite,1,1073
ME-7725,Max Engle,1,1643
MM-18280,Muhammed MacIntyre,2,2363
GD-14590,Giulietta Dortch,2,1091
CJ-11875,Carl Jackson,2,6
JC-15385,Jenna Caffey,1,229
KB-6405,Katrina Bavinger,3,962
AA-10645,Anna Andreadi,1,3161
ML-17410,Maris LaWare,1,294
RC-19825,Roy Collins,1,1403
TS-21370,Todd Sumrall,2,313
RR-19525,Rick Reed,2,3063
DS-3030,Darrin Sayre,3,51
JE-16165,Justin Ellison,2,2951
TC-21145,Theresa Coyne,2,276
AR-10405,Allen Rosenblatt,2,131
SW-20275,Scott Williamson,1,1125
KH-16360,Katherine Hughes,1,987
AH-10585,Angele Hood,1,2693
BM-11575,Brendan Murry,2,145
SP-10920,Susan Pistek,1,1108
WB-21850,William Brown,1,747
NW-18400,Natalie Webber,1,285
DO-13435,Denny Ordway,1,1772
DF-3135,David Flashing,1,82
HR-14830,Harold Ryan,2,529
JM-15655,Jim Mitchum,2,3162
PT-19090,Pete Takahito,1,473
JO-5550,Jesus Ocampo,3,2205
DK-13150,David Kendrick,2,1660
MC-17275,Marc Crier,1,275
TT-21070,Ted Trevino,1,396
JO-15280,Jas O'Carroll,1,1472
CR-12730,Craig Reiter,1,137
Dl-13600,Dorris liebe,2,1059
MH-7440,Mark Haberlin,2,201
PB-9105,Peter Bühler,1,1643
PO-18850,Patrick O'Brill,1,565
GR-14560,Georgia Rosenberg,2,340
QJ-19255,Quincy Jones,2,327
SC-20680,Steve Carroll,3,3163
AJ-10960,Astrea Jones,1,131
DM-3525,Don Miller,2,3164
TC-11145,Theresa Coyne,2,1300
AS-10045,Aaron Smayling,2,73
FC-14245,Frank Carlisle,3,1228
RA-19945,Ryan Akin,1,3165
MT-7815,Meg Tillman,1,841
SC-20305,Sean Christensen,1,3166
JK-15205,Jamie Kunitz,1,154
RB-19795,Ross Baird,3,4
EH-13945,Eric Hoffmann,1,145
AA-10375,Allen Armold,1,720
NF-8475,Neil Französisch,3,227
MH-17290,Marc Harrigan,3,96
ER-13855,Elpida Rittenbach,2,88
LH-7155,Logan Haushalter,1,3167
CB-12025,Cassandra Brandow,1,754
MC-17575,Matt Collins,1,2519
GZ-14470,Gary Zandusky,1,86
BM-1650,Brian Moss,2,740
DW-13480,Dianna Wilson,3,2119
DW-13480,Dianna Wilson,3,252
DB-13615,Doug Bickford,1,226
TH-11235,Tiffany House,2,1159
AM-10705,Anne McFarland,1,2052
KN-6705,Kristina Nunn,3,2158
JG-5115,Jack Garza,1,2166
NF-18475,Neil Französisch,3,95
AA-10645,Anna Andreadi,1,625
BM-11785,Bryan Mills,1,721
AT-10435,Alyssa Tate,3,365
FH-14350,Fred Harton,1,481
HA-14920,Helen Andreada,1,2439
AB-10165,Alan Barnes,1,16
HG-14965,Henry Goldwyn,2,2928
BD-11320,Bill Donatelli,1,171
CJ-12010,Caroline Jumper,1,79
FC-4335,Fred Chung,2,569
EG-3900,Emily Grady,1,920
AR-825,Anthony Rawles,2,2726
EB-14170,Evan Bailliet,1,1302
PS-18970,Paul Stevenson,3,3168
AG-10390,Allen Goldenen,1,974
RE-19450,Richard Eichhorn,1,54
JG-15115,Jack Garza,1,871
LW-6825,Laurel Workman,2,3049
ON-8715,Odella Nelson,2,797
KC-16255,Karen Carlisle,2,513
FW-4395,Fred Wasserman,2,142
BS-1590,Brendan Sweed,2,337
SO-20335,Sean O'Donnell,1,273
AG-10675,Anna Gayman,1,239
AA-645,Anna Andreadi,1,1609
JE-15745,Joel Eaton,1,2387
TB-21190,Thomas Brumley,3,3169
DS-13030,Darrin Sayre,3,448
KB-16240,Karen Bern,2,180
LC-16960,Lindsay Castell,3,87
AF-870,Art Ferguson,1,1998
MC-7425,Mark Cousins,2,1990
CM-2655,Corinna Mitchell,3,1159
CS-12490,Cindy Schnelling,2,34
AS-10240,Alan Shonely,1,3170
BS-11665,Brian Stugart,1,784
MD-17350,Maribeth Dona,1,1652
SW-20275,Scott Williamson,1,438
ES-14020,Erica Smith,1,1664
TB-21400,Tom Boeckenhauer,1,2696
EH-13765,Edward Hooks,2,529
AY-555,Andy Yotov,2,1425
MH-17290,Marc Harrigan,3,355
TC-20980,Tamara Chand,2,718
TC-20980,Tamara Chand,2,93
MC-18130,Mike Caudle,2,246
MY-17380,Maribeth Yedwab,2,549
KD-16345,Katherine Ducich,1,3171
CW-11905,Carl Weiss,3,515
PT-19090,Pete Takahito,1,1735
TP-21415,Tom Prescott,1,34
SJ-20215,Sarah Jordon,1,2177
LB-16795,Laurel Beltran,3,1482
MM-7920,Michael Moore,1,3129
KH-6360,Katherine Hughes,1,272
EB-13705,Ed Braxton,2,198
AB-10105,Adrian Barton,1,2460
KT-16465,Kean Takahito,1,3172
KE-16420,Katrina Edelman,2,3173
KT-16465,Kean Takahito,1,2281
CA-12055,Cathy Armstrong,3,1135
SC-20305,Sean Christensen,1,727
DS-13180,David Smith,2,120
NF-8475,Neil Französisch,3,1932
AC-10450,Amy Cox,1,2249
JS-15940,Joni Sundaresam,3,2755
CB-12025,Cassandra Brandow,1,1526
GM-14500,Gene McClure,1,533
BP-11290,Beth Paige,1,210
MF-18250,Monica Federle,2,213
IM-15070,Irene Maddox,1,93
SP-20545,Sibella Parks,2,375
VW-11775,Victoria Wilson,2,1680
KH-6510,Keith Herrera,1,500
BF-1275,Beth Fritzler,2,326
MM-8280,Muhammed MacIntyre,2,2111
JK-15730,Joe Kamberova,1,3174
MC-18100,Mick Crebagga,1,3175
SJ-20500,Shirley Jackson,1,874
DK-13225,Dean Katz,2,3176
SG-20605,Speros Goranitis,1,719
GG-14650,Greg Guthrie,2,2817
MS-17770,Maxwell Schwartz,1,202
TS-21205,Thomas Seio,2,766
SC-20845,Sung Chung,1,335
IL-15100,Ivan Liston,1,1288
BO-11350,Bill Overfelt,2,1223
PW-19030,Pauline Webber,2,1035
